Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
Boston Bruins,Kevan Miller,8476191,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Los Angeles,USA,1987-11-15,CA,0,32,6,/api/v1/teams/6,Boston Bruins,Kevan,Kevan Miller,"6' 2""",8476191,Miller,/api/v1/people/8476191,USA,86,D,D,Defenseman,Defenseman,0,Y,R,210
Boston Bruins,Matt Grzelcyk,8476891,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Charlestown,USA,1994-01-05,MA,0,26,6,/api/v1/teams/6,Boston Bruins,Matt,Matt Grzelcyk,"5' 9""",8476891,Grzelcyk,/api/v1/people/8476891,USA,48,D,D,Defenseman,Defenseman,0,Y,L,174
Boston Bruins,Par Lindholm,8480944,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kusmark,SWE,1991-10-05,"",0,28,6,/api/v1/teams/6,Boston Bruins,Par,Par Lindholm,"6' 0""",8480944,Lindholm,/api/v1/people/8480944,SWE,26,C,C,Center,Forward,0,Y,L,183
Boston Bruins,Patrice Bergeron,8470638,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Ancienne-Lorette,CAN,1985-07-24,QC,0,34,6,/api/v1/teams/6,Boston Bruins,Patrice,Patrice Bergeron,"6' 1""",8470638,Bergeron,/api/v1/people/8470638,CAN,37,C,C,Center,Forward,0,Y,R,195
Boston Bruins,Sean Kuraly,8476374,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Dublin,USA,1993-01-20,OH,0,27,6,/api/v1/teams/6,Boston Bruins,Sean,Sean Kuraly,"6' 2""",8476374,Kuraly,/api/v1/people/8476374,USA,52,C,C,Center,Forward,0,Y,L,213
Boston Bruins,Steven Kampfer,8474000,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ann Arbor,USA,1988-09-24,MI,0,31,6,/api/v1/teams/6,Boston Bruins,Steven,Steven Kampfer,"5' 11""",8474000,Kampfer,/api/v1/people/8474000,USA,44,D,D,Defenseman,Defenseman,0,N,R,198
Boston Bruins,Torey Krug,8476792,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Livonia,USA,1991-04-12,MI,0,28,6,/api/v1/teams/6,Boston Bruins,Torey,Torey Krug,"5' 9""",8476792,Krug,/api/v1/people/8476792,USA,47,D,D,Defenseman,Defenseman,0,Y,L,186
Boston Bruins,Tuukka Rask,8471695,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Savonlinna,FIN,1987-03-10,"",0,32,6,/api/v1/teams/6,Boston Bruins,Tuukka,Tuukka Rask,"6' 3""",8471695,Rask,/api/v1/people/8471695,FIN,40,G,G,Goalie,Goalie,0,Y,L,176
Boston Bruins,Zdeno Chara,8465009,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Trencin,SVK,1977-03-18,"",1,42,6,/api/v1/teams/6,Boston Bruins,Zdeno,Zdeno Chara,"6' 9""",8465009,Chara,/api/v1/people/8465009,SVK,33,D,D,Defenseman,Defenseman,0,Y,L,250
Buffalo Sabres,Brandon Montour,8477986,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Brantford,CAN,1994-04-11,ON,0,25,7,/api/v1/teams/7,Buffalo Sabres,Brandon,Brandon Montour,"6' 0""",8477986,Montour,/api/v1/people/8477986,CAN,62,D,D,Defenseman,Defenseman,0,Y,R,189
Buffalo Sabres,Carter Hutton,8475622,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Thunder Bay,CAN,1985-12-19,ON,0,34,7,/api/v1/teams/7,Buffalo Sabres,Carter,Carter Hutton,"6' 0""",8475622,Hutton,/api/v1/people/8475622,CAN,40,G,G,Goalie,Goalie,0,Y,L,202
Buffalo Sabres,Colin Miller,8476525,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sault Ste. Marie,CAN,1992-10-29,ON,0,27,7,/api/v1/teams/7,Buffalo Sabres,Colin,Colin Miller,"6' 1""",8476525,Miller,/api/v1/people/8476525,CAN,33,D,D,Defenseman,Defenseman,0,Y,R,193
Buffalo Sabres,Conor Sheary,8477839,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winchester,USA,1992-06-08,MA,0,27,7,/api/v1/teams/7,Buffalo Sabres,Conor,Conor Sheary,"5' 8""",8477839,Sheary,/api/v1/people/8477839,USA,43,LW,L,Left Wing,Forward,0,Y,L,179
Buffalo Sabres,Curtis Lazar,8477508,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salmon Arm,CAN,1995-02-02,BC,0,25,7,/api/v1/teams/7,Buffalo Sabres,Curtis,Curtis Lazar,"6' 0""",8477508,Lazar,/api/v1/people/8477508,CAN,27,C,C,Center,Forward,0,Y,R,211
Buffalo Sabres,Evan Rodrigues,8478542,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1993-07-28,ON,0,26,7,/api/v1/teams/7,Buffalo Sabres,Evan,Evan Rodrigues,"5' 11""",8478542,Rodrigues,/api/v1/people/8478542,CAN,71,LW,L,Left Wing,Forward,0,Y,R,184
Buffalo Sabres,Henri Jokiharju,8480035,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Oulu,FIN,1999-06-17,"",0,20,7,/api/v1/teams/7,Buffalo Sabres,Henri,Henri Jokiharju,"6' 0""",8480035,Jokiharju,/api/v1/people/8480035,FIN,10,D,D,Defenseman,Defenseman,0,Y,R,195
Buffalo Sabres,Jack Eichel,8478403,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,North Chelmsford,USA,1996-10-28,MA,1,23,7,/api/v1/teams/7,Buffalo Sabres,Jack,Jack Eichel,"6' 2""",8478403,Eichel,/api/v1/people/8478403,USA,9,C,C,Center,Forward,0,Y,R,203
Buffalo Sabres,Jake McCabe,8476931,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Eau Claire,USA,1993-10-12,WI,0,26,7,/api/v1/teams/7,Buffalo Sabres,Jake,Jake McCabe,"6' 1""",8476931,McCabe,/api/v1/people/8476931,USA,19,D,D,Defenseman,Defenseman,0,Y,L,204
Buffalo Sabres,Jeff Skinner,8475784,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1992-05-16,ON,0,27,7,/api/v1/teams/7,Buffalo Sabres,Jeff,Jeff Skinner,"5' 11""",8475784,Skinner,/api/v1/people/8475784,CAN,53,LW,L,Left Wing,Forward,0,Y,L,195
Buffalo Sabres,Jimmy Vesey,8476918,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boston,USA,1993-05-26,MA,0,26,7,/api/v1/teams/7,Buffalo Sabres,Jimmy,Jimmy Vesey,"6' 3""",8476918,Vesey,/api/v1/people/8476918,USA,13,LW,L,Left Wing,Forward,0,Y,L,202
Buffalo Sabres,Johan Larsson,8475728,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lau,SWE,1992-07-25,"",0,27,7,/api/v1/teams/7,Buffalo Sabres,Johan,Johan Larsson,"5' 11""",8475728,Larsson,/api/v1/people/8475728,SWE,22,C,C,Center,Forward,0,Y,L,204
Buffalo Sabres,Jonas Johansson,8477992,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gävle,SWE,1995-09-19,"",0,24,7,/api/v1/teams/7,Buffalo Sabres,Jonas,Jonas Johansson,"6' 5""",8477992,Johansson,/api/v1/people/8477992,SWE,34,G,G,Goalie,Goalie,1,Y,L,219
Buffalo Sabres,Kyle Okposo,8473449,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Paul,USA,1988-04-16,MN,0,31,7,/api/v1/teams/7,Buffalo Sabres,Kyle,Kyle Okposo,"6' 0""",8473449,Okposo,/api/v1/people/8473449,USA,21,RW,R,Right Wing,Forward,0,Y,R,216
Buffalo Sabres,Lawrence Pilut,8480935,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tingsryd,SWE,1995-12-30,"",0,24,7,/api/v1/teams/7,Buffalo Sabres,Lawrence,Lawrence Pilut,"5' 11""",8480935,Pilut,/api/v1/people/8480935,SWE,24,D,D,Defenseman,Defenseman,0,N,L,194
Buffalo Sabres,Linus Ullmark,8476999,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lugnvik,SWE,1993-07-31,"",0,26,7,/api/v1/teams/7,Buffalo Sabres,Linus,Linus Ullmark,"6' 4""",8476999,Ullmark,/api/v1/people/8476999,SWE,35,G,G,Goalie,Goalie,0,I,L,215
Buffalo Sabres,Marcus Johansson,8475149,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Landskrona,SWE,1990-10-06,"",0,29,7,/api/v1/teams/7,Buffalo Sabres,Marcus,Marcus Johansson,"6' 1""",8475149,Johansson,/api/v1/people/8475149,SWE,90,LW,L,Left Wing,Forward,0,Y,L,205
Buffalo Sabres,Matt Hunwick,8471436,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Warren,USA,1985-05-21,MI,0,34,7,/api/v1/teams/7,Buffalo Sabres,Matt,Matt Hunwick,"5' 11""",8471436,Hunwick,/api/v1/people/8471436,USA,48,D,D,Defenseman,Defenseman,0,Y,L,194
Buffalo Sabres,Michael Frolik,8473564,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kladno,CZE,1988-02-17,"",0,31,7,/api/v1/teams/7,Buffalo Sabres,Michael,Michael Frolik,"6' 1""",8473564,Frolik,/api/v1/people/8473564,CZE,67,RW,R,Right Wing,Forward,0,Y,L,190
Buffalo Sabres,Rasmus Dahlin,8480839,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lidkoping,SWE,2000-04-13,"",0,19,7,/api/v1/teams/7,Buffalo Sabres,Rasmus,Rasmus Dahlin,"6' 3""",8480839,Dahlin,/api/v1/people/8480839,SWE,26,D,D,Defenseman,Defenseman,0,Y,L,193
Buffalo Sabres,Rasmus Ristolainen,8477499,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Turku,FIN,1994-10-27,"",0,25,7,/api/v1/teams/7,Buffalo Sabres,Rasmus,Rasmus Ristolainen,"6' 4""",8477499,Ristolainen,/api/v1/people/8477499,FIN,55,D,D,Defenseman,Defenseman,0,Y,R,220
Buffalo Sabres,Sam Reinhart,8477933,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,West Vancouver,CAN,1995-11-06,BC,0,24,7,/api/v1/teams/7,Buffalo Sabres,Sam,Sam Reinhart,"6' 1""",8477933,Reinhart,/api/v1/people/8477933,CAN,23,C,C,Center,Forward,0,Y,R,194
Buffalo Sabres,Tage Thompson,8479420,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Phoenix,USA,1997-10-30,AZ,0,22,7,/api/v1/teams/7,Buffalo Sabres,Tage,Tage Thompson,"6' 6""",8479420,Thompson,/api/v1/people/8479420,USA,72,RW,R,Right Wing,Forward,0,I,R,215
Buffalo Sabres,Victor Olofsson,8478109,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ornskoldsvik,SWE,1995-07-18,"",0,24,7,/api/v1/teams/7,Buffalo Sabres,Victor,Victor Olofsson,"5' 11""",8478109,Olofsson,/api/v1/people/8478109,SWE,68,LW,L,Left Wing,Forward,1,Y,L,183
Buffalo Sabres,Vladimir Sobotka,8471743,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Trebic,CZE,1987-07-02,"",0,32,7,/api/v1/teams/7,Buffalo Sabres,Vladimir,Vladimir Sobotka,"5' 11""",8471743,Sobotka,/api/v1/people/8471743,CZE,17,C,C,Center,Forward,0,I,L,191
Buffalo Sabres,Zach Bogosian,8474567,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Massena,USA,1990-07-15,NY,0,29,7,/api/v1/teams/7,Buffalo Sabres,Zach,Zach Bogosian,"6' 3""",8474567,Bogosian,/api/v1/people/8474567,USA,4,D,D,Defenseman,Defenseman,0,N,R,226
Buffalo Sabres,Zemgus Girgensons,8476878,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Riga,LVA,1994-01-05,"",0,26,7,/api/v1/teams/7,Buffalo Sabres,Zemgus,Zemgus Girgensons,"6' 2""",8476878,Girgensons,/api/v1/people/8476878,LVA,28,C,C,Center,Forward,0,Y,L,211
Calgary Flames,Alexander Yelesin,8481630,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Yaroslavl,RUS,1996-02-07,"",0,24,20,/api/v1/teams/20,Calgary Flames,Alexander,Alexander Yelesin,"6' 0""",8481630,Yelesin,/api/v1/people/8481630,RUS,45,D,D,Defenseman,Defenseman,1,Y,R,195
Calgary Flames,Andrew Mangiapane,8478233,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1996-04-04,ON,0,23,20,/api/v1/teams/20,Calgary Flames,Andrew,Andrew Mangiapane,"5' 10""",8478233,Mangiapane,/api/v1/people/8478233,CAN,88,LW,L,Left Wing,Forward,0,Y,L,184
Calgary Flames,Brandon Davidson,8475869,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Taber,CAN,1991-08-21,AB,0,28,20,/api/v1/teams/20,Calgary Flames,Brandon,Brandon Davidson,"6' 2""",8475869,Davidson,/api/v1/people/8475869,CAN,6,D,D,Defenseman,Defenseman,0,Y,L,208
Calgary Flames,Buddy Robinson,8477210,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Bellmawr,USA,1991-09-30,NJ,0,28,20,/api/v1/teams/20,Calgary Flames,Buddy,Buddy Robinson,"6' 6""",8477210,Robinson,/api/v1/people/8477210,USA,53,RW,R,Right Wing,Forward,0,Y,R,232
Calgary Flames,Cam Talbot,8475660,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Caledonia,CAN,1987-07-05,ON,0,32,20,/api/v1/teams/20,Calgary Flames,Cam,Cam Talbot,"6' 4""",8475660,Talbot,/api/v1/people/8475660,CAN,39,G,G,Goalie,Goalie,0,Y,L,196
Calgary Flames,David Rittich,8479496,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Jihlava,CZE,1992-08-19,"",0,27,20,/api/v1/teams/20,Calgary Flames,David,David Rittich,"6' 3""",8479496,Rittich,/api/v1/people/8479496,CZE,33,G,G,Goalie,Goalie,0,Y,L,206
Calgary Flames,Derek Ryan,8478585,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Spokane,USA,1986-12-29,WA,0,33,20,/api/v1/teams/20,Calgary Flames,Derek,Derek Ryan,"5' 10""",8478585,Ryan,/api/v1/people/8478585,USA,10,C,C,Center,Forward,0,Y,R,185
Calgary Flames,Dillon Dube,8479346,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Golden,CAN,1998-07-20,BC,0,21,20,/api/v1/teams/20,Calgary Flames,Dillon,Dillon Dube,"5' 11""",8479346,Dube,/api/v1/people/8479346,CAN,29,C,C,Center,Forward,1,Y,L,187
Calgary Flames,Elias Lindholm,8477496,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boden,SWE,1994-12-02,"",0,25,20,/api/v1/teams/20,Calgary Flames,Elias,Elias Lindholm,"6' 1""",8477496,Lindholm,/api/v1/people/8477496,SWE,28,C,C,Center,Forward,0,Y,R,195
Calgary Flames,Johnny Gaudreau,8476346,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salem,USA,1993-08-13,NJ,0,26,20,/api/v1/teams/20,Calgary Flames,Johnny,Johnny Gaudreau,"5' 9""",8476346,Gaudreau,/api/v1/people/8476346,USA,13,LW,L,Left Wing,Forward,0,Y,L,165
Calgary Flames,Juuso Valimaki,8479976,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tampere,FIN,1998-10-06,"",0,21,20,/api/v1/teams/20,Calgary Flames,Juuso,Juuso Valimaki,"6' 2""",8479976,Valimaki,/api/v1/people/8479976,FIN,8,D,D,Defenseman,Defenseman,1,Y,L,212
Calgary Flames,Mark Giordano,8470966,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1983-10-03,ON,1,36,20,/api/v1/teams/20,Calgary Flames,Mark,Mark Giordano,"6' 1""",8470966,Giordano,/api/v1/people/8470966,CAN,5,D,D,Defenseman,Defenseman,0,I,L,200
Calgary Flames,Mark Jankowski,8476873,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Hamilton,CAN,1994-09-13,ON,0,25,20,/api/v1/teams/20,Calgary Flames,Mark,Mark Jankowski,"6' 4""",8476873,Jankowski,/api/v1/people/8476873,CAN,77,C,C,Center,Forward,0,Y,L,212
